RUC_Patrono,Periodo,Cedula_Empleado,Nombre_Completo,Cargo,Departamento,Tipo_Contrato,Fecha_Ingreso,Salario_Bruto,Deducciones_CSS,Patronal_CSS,Impuesto_Renta_Retenido,Salario_Neto,Estado_Empleado
4-721-985 DV 88,3/1/2024,PE-86-245,Empleado_Agr_11,Analista,Ventas,Indefinido,5/15/2023,3372.91,328.86,413.18,168.65,2875.41,Activo
4-721-985 DV 88,3/1/2024,PE-17-572,Empleado_Agr_12,Coordinador,Ventas,Temporal,5/15/2023,3393.67,330.88,415.72,169.68,2893.1,Activo
4-721-985 DV 88,3/1/2024,PE-28-386,Empleado_Agr_13,Supervisor,Tecnologia,Por Obra,5/15/2023,2506.33,244.37,307.03,125.32,2136.64,Activo
4-721-985 DV 88,3/1/2024,PE-20-565,Empleado_Agr_14,Coordinador,Tecnologia,Por Obra,5/15/2023,1583.18,154.36,193.94,79.16,1349.66,Activo
4-721-985 DV 88,3/1/2024,PE-10-150,Empleado_Agr_15,Supervisor,Ventas,Por Obra,5/15/2023,3005.63,293.05,368.19,150.28,2562.3,Activo
4-721-985 DV 88,3/1/2024,PE-37-818,Empleado_Agr_16,Gerente,Logistica,Indefinido,5/15/2023,1972.4,192.31,241.62,98.62,1681.47,Activo
4-721-985 DV 88,3/1/2024,PE-81-376,Empleado_Agr_17,Gerente,Logistica,Indefinido,5/15/2023,2620.66,255.51,321.03,131.03,2234.11,Activo
4-721-985 DV 88,3/1/2024,PE-69-566,Empleado_Agr_18,Analista,Finanzas,Indefinido,5/15/2023,1400.41,136.54,171.55,70.02,1193.85,Activo
4-721-985 DV 88,3/1/2024,PE-37-679,Empleado_Agr_19,Coordinador,Tecnologia,Temporal,5/15/2023,1830.5,178.47,224.24,91.53,1560.5,Activo
4-721-985 DV 88,3/1/2024,PE-20-571,Empleado_Agr_20,Operario,Finanzas,Temporal,5/15/2023,2860.64,278.91,350.43,143.03,2438.7,Activo
4-721-985 DV 88,Mar-24,PE-80-756,Empleado_Agr_21,Supervisor,Finanzas,Temporal,5/15/2023,2319.06,226.11,284.08,115.95,1977,Activo
4-721-985 DV 88,3/1/2024,PE-17-924,Empleado_Agr_22,Analista,Ventas,Indefinido,5/15/2023,3060.73,298.42,374.94,153.04,2609.27,Activo
4-721-985 DV 88,3/1/2024,PE-63-399,Empleado_Agr_23,Analista,Operaciones,Por Obra,5/15/2023,3149.89,307.11,385.86,157.49,2685.28,Activo
4-721-985 DV 88,3/1/2024,PE-39-210,Empleado_Agr_24,Supervisor,Logistica,Por Obra,5/15/2023,2824.58,275.4,346.01,141.23,2407.95,Activo
4-721-985 DV 88,3/1/2024,PE-53-139,Empleado_Agr_25,Coordinador,Ventas,Por Obra,5/15/2023,1765.53,172.14,216.28,88.28,1505.12,Activo
4-721-985 DV 88,3/1/2024,PE-95-506,Empleado_Agr_26,Coordinador,Ventas,Temporal,5/15/2023,2396.73,233.68,293.6,119.84,2043.21,Activo
4-721-985 DV 88,3/1/2024,PE-37-958,Empleado_Agr_27,Analista,Ventas,Temporal,5/15/2023,2465.32,240.37,302,123.27,2101.69,Activo
4-721-985 DV 88,3/1/2024,PE-11-554,Empleado_Agr_28,Operario,Ventas,Indefinido,5/15/2023,1917.74,186.98,234.92,95.89,1634.88,Activo
4-721-985 DV 88,3/1/2024,PE-15-431,Empleado_Agr_29,Operario,Finanzas,Indefinido,5/15/2023,2105.9,205.33,257.97,105.29,1795.28,Activo
4-721-985 DV 88,3/1/2024,PE-45-856,Empleado_Agr_30,Operario,Finanzas,Por Obra,5/15/2023,2120.73,206.77,259.79,106.04,1807.92,Activo
15523-2-65342 DV 45,4/1/2024,PE-93-886,Empleado_Inv_1,Operario,Operaciones,Temporal,5/15/2023,2406,234.58,294.73,120.3,2051.11,Activo
15523-2-65342 DV 45,Apr-24,PE-64-774,Empleado_Inv_2,Gerente,Finanzas,Indefinido,5/15/2023,1297.03,126.46,158.89,64.85,1105.72,Activo
15523-2-65342 DV 45,4/1/2024,PE-91-349,Empleado_Inv_3,Coordinador,Finanzas,Temporal,5/15/2023,1755.73,171.18,215.08,87.79,1496.76,Activo
15523-2-65342 DV 45,4/1/2024,PE-67-506,Empleado_Inv_4,Coordinador,Operaciones,Por Obra,5/15/2023,1630.82,159.01,199.78,81.54,1390.28,Activo
15523-2-65342 DV 45,4/1/2024,PE-48-947,Empleado_Inv_5,Operario,Finanzas,Por Obra,5/15/2023,1329.71,129.65,162.89,66.49,1133.58,Activo
15523-2-65342 DV 45,4/1/2024,PE-16-966,Empleado_Inv_6,Supervisor,Operaciones,Por Obra,5/15/2023,1723.16,168.01,211.09,86.16,1469,Activo
15523-2-65342 DV 45,4/1/2024,PE-92-985,Empleado_Inv_7,Gerente,Tecnologia,Indefinido,5/15/2023,1891.22,184.39,231.67,94.56,1612.26,Activo
15523-2-65342 DV 45,4/1/2024,PE-19-511,Empleado_Inv_8,Operario,Ventas,Indefinido,5/15/2023,3127.68,304.95,383.14,156.38,2666.35,Activo
15523-2-65342 DV 45,4/1/2024,PE-95-147,Empleado_Inv_9,Coordinador,Finanzas,Por Obra,5/15/2023,997.39,97.25,122.18,0,900.15,Activo
15523-2-65342 DV 45,4/1/2024,PE-40-168,Empleado_Inv_10,Coordinador,Tecnologia,Indefinido,5/15/2023,1568.95,152.97,192.2,78.45,1337.53,Activo
15523-2-65342 DV 45,4/1/2024,PE-48-101,Empleado_Inv_11,Gerente,Ventas,Temporal,5/15/2023,2297.06,223.96,281.39,114.85,1958.25,Activo
15523-2-65342 DV 45,4/1/2024,PE-86-890,Empleado_Inv_12,Analista,Tecnologia,Temporal,5/15/2023,1712.4,166.96,209.77,85.62,1459.82,Activo
15523-2-65342 DV 45,4/1/2024,PE-27-107,Empleado_Inv_13,Gerente,Logistica,Por Obra,5/15/2023,992.73,96.79,121.61,0,895.94,Activo
15523-2-65342 DV 45,4/1/2024,PE-18-501,Empleado_Inv_14,Operario,Finanzas,Indefinido,5/15/2023,1910.03,186.23,233.98,95.5,1628.3,Activo
8-842-1324 DV 12,4/1/2024,PE-32-835,Empleado_Tec_1,Operario,Operaciones,Por Obra,5/15/2023,2325.79,226.76,284.91,116.29,1982.74,Activo
8-842-1324 DV 12,4/1/2024,PE-37-866,Empleado_Tec_2,Coordinador,Ventas,Indefinido,5/15/2023,1348.27,131.46,165.16,67.41,1149.4,Activo
8-842-1324 DV 12,4/1/2024,PE-78-783,Empleado_Tec_3,Analista,Logistica,Por Obra,5/15/2023,2827.76,275.71,346.4,141.39,2410.67,Activo
8-842-1324 DV 12,4/1/2024,PE-80-132,Empleado_Tec_4,Gerente,Operaciones,Indefinido,5/15/2023,2089.91,203.77,256.01,104.5,1781.65,Activo
8-842-1324 DV 12,4/1/2024,PE-26-665,Empleado_Tec_5,Analista,Tecnologia,Temporal,5/15/2023,1610.06,156.98,197.23,80.5,1372.58,Activo
8-842-1324 DV 12,4/1/2024,PE-94-582,Empleado_Tec_6,Gerente,Operaciones,Indefinido,5/15/2023,3227.54,314.69,395.37,161.38,2751.48,Activo
8-842-1324 DV 12,4/1/2024,PE-82-384,Empleado_Tec_7,Operario,Finanzas,Por Obra,5/15/2023,2195.03,214.02,268.89,109.75,1871.26,Activo
8-842-1324 DV 12,4/1/2024,PE-79-230,Empleado_Tec_8,Operario,Tecnologia,Por Obra,5/15/2023,1994.09,194.42,244.28,99.7,1699.96,Activo
8-842-1324 DV 12,4/1/2024,PE-51-600,Empleado_Tec_9,Coordinador,Tecnologia,Indefinido,5/15/2023,1190.7,116.09,145.86,59.53,1015.07,Activo
8-842-1324 DV 12,4/1/2024,PE-32-877,Empleado_Tec_10,Analista,Ventas,Indefinido,5/15/2023,3483.41,339.63,426.72,174.17,2969.61,Activo
8-842-1324 DV 12,4/1/2024,PE-46-773,Empleado_Tec_11,Coordinador,Operaciones,Indefinido,5/15/2023,,337.19,423.65,172.92,2948.24,Activo
8-842-1324 DV 12,4/1/2024,PE-57-681,Empleado_Tec_12,Operario,Operaciones,Por Obra,5/15/2023,1919.16,187.12,235.1,95.96,1636.08,Activo
8-842-1324 DV 12,4/1/2024,PE-90-509,Empleado_Tec_13,Supervisor,Finanzas,Indefinido,5/15/2023,1819.66,177.42,222.91,90.98,1551.26,Activo
8-842-1324 DV 12,4/1/2024,PE-69-543,Empleado_Tec_14,Analista,Operaciones,Por Obra,5/15/2023,2080.93,202.89,254.91,104.05,1773.99,Activo
8-842-1324 DV 12,4/1/2024,PE-87-186,Empleado_Tec_15,Supervisor,Tecnologia,Temporal,5/15/2023,2862.11,279.06,350.61,143.11,2439.94,Activo
8-842-1324 DV 12,4/1/2024,PE-68-504,Empleado_Tec_16,Operario,Logistica,Por Obra,5/15/2023,2971.79,289.75,364.04,148.59,2533.45,Activo
4-721-985 DV 88,4/1/2024,PE-15-735,Empleado_Agr_1,Gerente,Finanzas,Indefinido,5/15/2023,3418.05,333.26,418.71,170.9,2913.89,Activo
4-721-985 DV 88,4/1/2024,PE-79-529,Empleado_Agr_2,Coordinador,Operaciones,Temporal,5/15/2023,2690.33,262.31,329.56,134.52,2293.5,Activo
4-721-985 DV 88,4/1/2024,PE-12-233,Empleado_Agr_3,Analista,Logistica,Por Obra,5/15/2023,2950.13,287.64,361.39,147.51,2514.98,Activo
4-721-985 DV 88,4/1/2024,PE-15-286,Empleado_Agr_4,Gerente,Tecnologia,Por Obra,5/15/2023,2769.16,269.99,339.22,138.46,2360.71,Activo
4-721-985 DV 88,4/1/2024,PE-49-896,Empleado_Agr_5,Supervisor,Logistica,Indefinido,5/15/2023,3084.57,300.75,377.86,154.23,2629.6,Activo
4-721-985 DV 88,4/1/2024,PE-44-212,Empleado_Agr_6,Coordinador,Operaciones,Por Obra,5/15/2023,2644.63,257.85,323.97,132.23,2254.55,Activo
4-721-985 DV 88,4/1/2024,PE-99-602,Empleado_Agr_7,Gerente,Tecnologia,Indefinido,5/15/2023,1556.39,151.75,190.66,77.82,1326.82,Activo
4-721-985 DV 88,4/1/2024,PE-25-794,Empleado_Agr_8,Gerente,Operaciones,Temporal,5/15/2023,1457.73,142.13,178.57,72.89,1242.71,Activo
4-721-985 DV 88,4/1/2024,PE-46-397,Empleado_Agr_9,Gerente,Tecnologia,Por Obra,5/15/2023,2757.88,268.89,337.84,137.89,2351.1,Activo
4-721-985 DV 88,4/1/2024,PE-14-204,Empleado_Agr_10,Analista,Finanzas,Por Obra,5/15/2023,1719.17,167.62,210.6,85.96,1465.59,Activo
4-721-985 DV 88,4/1/2024,PE-86-245,Empleado_Agr_11,Analista,Ventas,Indefinido,5/15/2023,2972.64,289.83,364.15,148.63,2534.18,Activo
4-721-985 DV 88,4/1/2024,PE-17-572,Empleado_Agr_12,Coordinador,Ventas,Temporal,5/15/2023,2740.44,267.19,335.7,137.02,2336.23,Activo
4-721-985 DV 88,4/1/2024,PE-28-386,Empleado_Agr_13,Supervisor,Tecnologia,Por Obra,5/15/2023,1090.19,106.29,133.55,0,983.89,Activo
4-721-985 DV 88,4/1/2024,PE-20-565,Empleado_Agr_14,Coordinador,Tecnologia,Por Obra,5/15/2023,1558.65,151.97,190.93,77.93,1328.75,Activo
4-721-985 DV 88,4/1/2024,PE-10-150,Empleado_Agr_15,Supervisor,Ventas,Por Obra,5/15/2023,2206.82,215.17,270.34,110.34,1881.32,Activo
4-721-985 DV 88,4/1/2024,PE-37-818,Empleado_Agr_16,Gerente,Logistica,Indefinido,5/15/2023,973.76,94.94,119.29,0,878.82,Activo
4-721-985 DV 88,4/1/2024,PE-81-376,Empleado_Agr_17,Gerente,Logistica,Indefinido,5/15/2023,2751.68,268.29,337.08,137.58,2345.8,Activo
4-721-985 DV 88,4/1/2024,PE-69-566,Empleado_Agr_18,Analista,Finanzas,Indefinido,5/15/2023,1288.03,125.58,157.78,64.4,1098.05,Activo
4-721-985 DV 88,4/1/2024,PE-37-679,Empleado_Agr_19,Coordinador,Tecnologia,Temporal,5/15/2023,1767.14,172.3,216.47,88.36,1506.49,Activo
4-721-985 DV 88,4/1/2024,PE-20-571,Empleado_Agr_20,Operario,Finanzas,Temporal,5/15/2023,2720.63,265.26,333.28,136.03,2319.34,Activo
4-721-985 DV 88,4/1/2024,PE-80-756,Empleado_Agr_21,Supervisor,Finanzas,Temporal,5/15/2023,2300.24,224.27,281.78,115.01,1960.95,Activo
4-721-985 DV 88,4/1/2024,PE-17-924,Empleado_Agr_22,Analista,Ventas,Indefinido,5/15/2023,2058.05,200.66,252.11,102.9,1754.49,Activo
4-721-985 DV 88,4/1/2024,PE-63-399,Empleado_Agr_23,Analista,Operaciones,Por Obra,5/15/2023,2002.58,195.25,245.32,100.13,1707.2,Activo
4-721-985 DV 88,4/1/2024,PE-39-210,Empleado_Agr_24,Supervisor,Logistica,Por Obra,5/15/2023,2959.81,288.58,362.58,147.99,2523.24,Activo
4-721-985 DV 88,4/1/2024,PE-53-139,Empleado_Agr_25,Coordinador,Ventas,Por Obra,5/15/2023,1746.19,170.25,213.91,87.31,1488.63,Activo
4-721-985 DV 88,4/1/2024,PE-95-506,Empleado_Agr_26,Coordinador,Ventas,Temporal,5/15/2023,1637.25,159.63,200.56,81.86,1395.75,Activo
4-721-985 DV 88,4/1/2024,PE-37-958,Empleado_Agr_27,Analista,Ventas,Temporal,5/15/2023,2496.63,243.42,305.84,124.83,2128.38,Activo
4-721-985 DV 88,4/1/2024,PE-11-554,Empleado_Agr_28,Operario,Ventas,Indefinido,5/15/2023,2148.46,209.47,263.19,107.42,1831.56,Activo
4-721-985 DV 88,4/1/2024,PE-15-431,Empleado_Agr_29,Operario,Finanzas,Indefinido,5/15/2023,3056.05,297.96,374.37,152.8,2605.28,Activo
4-721-985 DV 88,4/1/2024,PE-45-856,Empleado_Agr_30,Operario,Finanzas,Por Obra,5/15/2023,3015.98,294.06,369.46,150.8,2571.12,Activo
15523-2-65342 DV 45,5/1/2024,PE-93-886,Empleado_Inv_1,Operario,Operaciones,Temporal,5/15/2023,3386.6,330.19,414.86,169.33,2887.08,Activo
15523-2-65342 DV 45,5/1/2024,PE-64-774,Empleado_Inv_2,Gerente,Finanzas,Indefinido,5/15/2023,2858.57,278.71,350.17,142.93,2436.93,Activo
15523-2-65342 DV 45,5/1/2024,PE-91-349,Empleado_Inv_3,Coordinador,Finanzas,Temporal,5/15/2023,2645.41,257.93,324.06,132.27,2255.21,Activo
15523-2-65342 DV 45,5/1/2024,PE-67-506,Empleado_Inv_4,Coordinador,Operaciones,Por Obra,5/15/2023,,274.27,344.59,140.65,2398.08,Activo
15523-2-65342 DV 45,5/1/2024,PE-48-947,Empleado_Inv_5,Operario,Finanzas,Por Obra,5/15/2023,1157.67,112.87,141.81,57.88,986.91,Activo
15523-2-65342 DV 45,5/1/2024,PE-16-966,Empleado_Inv_6,Supervisor,Operaciones,Por Obra,5/15/2023,1056.45,103,129.42,0,953.45,Activo
15523-2-65342 DV 45,5/1/2024,PE-92-985,Empleado_Inv_7,Gerente,Tecnologia,Indefinido,5/15/2023,1895.09,184.77,232.15,94.75,1615.56,Activo
15523-2-65342 DV 45,5/1/2024,PE-19-511,Empleado_Inv_8,Operario,Ventas,Indefinido,5/15/2023,1515.49,147.76,185.65,75.77,1291.95,Activo
15523-2-65342 DV 45,5/1/2024,PE-95-147,Empleado_Inv_9,Coordinador,Finanzas,Por Obra,5/15/2023,2086.58,203.44,255.61,104.33,1778.81,Activo
15523-2-65342 DV 45,5/1/2024,PE-40-168,Empleado_Inv_10,Coordinador,Tecnologia,Indefinido,5/15/2023,3400.59,331.56,416.57,170.03,2899,Activo
15523-2-65342 DV 45,5/1/2024,PE-48-101,Empleado_Inv_11,Gerente,Ventas,Temporal,5/15/2023,993.4,96.86,121.69,0,896.54,Activo
15523-2-65342 DV 45,5/1/2024,PE-86-890,Empleado_Inv_12,Analista,Tecnologia,Temporal,5/15/2023,,338.16,424.87,173.42,2956.73,Activo
15523-2-65342 DV 45,5/1/2024,PE-27-107,Empleado_Inv_13,Gerente,Logistica,Por Obra,5/15/2023,3266.02,318.44,400.09,163.3,2784.28,Activo
15523-2-65342 DV 45,5/1/2024,PE-18-501,Empleado_Inv_14,Operario,Finanzas,Indefinido,5/15/2023,3425.68,334,419.65,171.28,2920.4,Activo
8-842-1324 DV 12,5/1/2024,PE-32-835,Empleado_Tec_1,Operario,Operaciones,Por Obra,5/15/2023,975.72,95.13,119.53,0,880.59,Activo
8-842-1324 DV 12,5/1/2024,PE-37-866,Empleado_Tec_2,Coordinador,Ventas,Indefinido,5/15/2023,2670.57,260.38,327.14,133.53,2276.66,Activo
8-842-1324 DV 12,5/1/2024,PE-78-783,Empleado_Tec_3,Analista,Logistica,Por Obra,5/15/2023,2084.04,203.19,255.29,104.2,1776.64,Activo
8-842-1324 DV 12,5/1/2024,PE-80-132,Empleado_Tec_4,Gerente,Operaciones,Indefinido,5/15/2023,3373.26,328.89,413.22,168.66,2875.7,Activo
8-842-1324 DV 12,5/1/2024,PE-26-665,Empleado_Tec_5,Analista,Tecnologia,Temporal,5/15/2023,2412.38,235.21,295.52,120.62,2056.55,Activo
8-842-1324 DV 12,5/1/2024,PE-94-582,Empleado_Tec_6,Gerente,Operaciones,Indefinido,5/15/2023,1276.85,124.49,156.41,63.84,1088.52,Activo
8-842-1324 DV 12,5/1/2024,PE-82-384,Empleado_Tec_7,Operario,Finanzas,Por Obra,5/15/2023,2703.58,263.6,331.19,135.18,2304.8,Activo
8-842-1324 DV 12,5/1/2024,PE-79-230,Empleado_Tec_8,Operario,Tecnologia,Por Obra,5/15/2023,1753.95,171.01,214.86,87.7,1495.25,Activo
8-842-1324 DV 12,5/1/2024,PE-51-600,Empleado_Tec_9,Coordinador,Tecnologia,Indefinido,5/15/2023,2969.2,289.5,363.73,148.46,2531.25,Activo
8-842-1324 DV 12,5/1/2024,PE-32-877,Empleado_Tec_10,Analista,Ventas,Indefinido,5/15/2023,2478.97,241.7,303.67,123.95,2113.32,Activo
8-842-1324 DV 12,5/1/2024,PE-46-773,Empleado_Tec_11,Coordinador,Operaciones,Indefinido,5/15/2023,1090.92,106.36,133.64,0,984.55,Activo
8-842-1324 DV 12,5/1/2024,PE-57-681,Empleado_Tec_12,Operario,Operaciones,Por Obra,5/15/2023,3218.79,313.83,394.3,160.94,2744.02,Activo
8-842-1324 DV 12,5/1/2024,PE-90-509,Empleado_Tec_13,Supervisor,Finanzas,Indefinido,5/15/2023,1292.44,126.01,158.32,64.62,1101.8,Activo
8-842-1324 DV 12,5/1/2024,PE-69-543,Empleado_Tec_14,Analista,Operaciones,Por Obra,5/15/2023,1178.98,114.95,144.43,58.95,1005.08,Activo
8-842-1324 DV 12,5/1/2024,PE-87-186,Empleado_Tec_15,Supervisor,Tecnologia,Temporal,5/15/2023,3278.39,319.64,401.6,163.92,2794.83,Activo
8-842-1324 DV 12,5/1/2024,PE-68-504,Empleado_Tec_16,Operario,Logistica,Por Obra,5/15/2023,2014.98,196.46,246.83,100.75,1717.77,Activo
4-721-985 DV 88,5/1/2024,PE-15-735,Empleado_Agr_1,Gerente,Finanzas,Indefinido,5/15/2023,3413.78,332.84,418.19,170.69,2910.25,Activo
4-721-985 DV 88,5/1/2024,PE-79-529,Empleado_Agr_2,Coordinador,Operaciones,Temporal,5/15/2023,2851.21,277.99,349.27,142.56,2430.65,Activo
4-721-985 DV 88,5/1/2024,PE-12-233,Empleado_Agr_3,Analista,Logistica,Por Obra,5/15/2023,2254.31,219.79,276.15,112.72,1921.8,Activo
4-721-985 DV 88,5/1/2024,PE-15-286,Empleado_Agr_4,Gerente,Tecnologia,Por Obra,5/15/2023,1162.47,113.34,142.4,58.12,991.01,Activo
4-721-985 DV 88,5/1/2024,PE-49-896,Empleado_Agr_5,Supervisor,Logistica,Indefinido,5/15/2023,1470.05,143.33,180.08,73.5,1253.22,Activo
4-721-985 DV 88,5/1/2024,PE-44-212,Empleado_Agr_6,Coordinador,Operaciones,Por Obra,5/15/2023,2993.69,291.88,366.73,149.68,2552.12,Activo
4-721-985 DV 88,5/1/2024,PE-99-602,Empleado_Agr_7,Gerente,Tecnologia,Indefinido,5/15/2023,2849.23,277.8,349.03,142.46,2428.97,Activo
4-721-985 DV 88,5/1/2024,PE-25-794,Empleado_Agr_8,Gerente,Operaciones,Temporal,5/15/2023,2339.21,228.07,286.55,116.96,1994.18,Activo
4-721-985 DV 88,5/1/2024,PE-46-397,Empleado_Agr_9,Gerente,Tecnologia,Por Obra,5/15/2023,2434.43,237.36,298.22,121.72,2075.35,Activo
4-721-985 DV 88,5/1/2024,PE-14-204,Empleado_Agr_10,Analista,Finanzas,Por Obra,5/15/2023,3134.75,305.64,384.01,156.74,2672.37,Activo
4-721-985 DV 88,5/1/2024,PE-86-245,Empleado_Agr_11,Analista,Ventas,Indefinido,5/15/2023,2869.67,279.79,351.53,143.48,2446.4,Activo
4-721-985 DV 88,5/1/2024,PE-17-572,Empleado_Agr_12,Coordinador,Ventas,Temporal,5/15/2023,804.96,78.48,98.61,0,726.48,Activo
4-721-985 DV 88,5/1/2024,PE-28-386,Empleado_Agr_13,Supervisor,Tecnologia,Por Obra,5/15/2023,1212.65,118.23,148.55,60.63,1033.79,Activo
4-721-985 DV 88,5/1/2024,PE-20-565,Empleado_Agr_14,Coordinador,Tecnologia,Por Obra,5/15/2023,1638.43,159.75,200.71,81.92,1396.76,Activo
4-721-985 DV 88,5/1/2024,PE-10-150,Empleado_Agr_15,Supervisor,Ventas,Por Obra,5/15/2023,3433.45,334.76,420.6,171.67,2927.02,Activo
4-721-985 DV 88,5/1/2024,PE-37-818,Empleado_Agr_16,Gerente,Logistica,Indefinido,5/15/2023,1541.6,150.31,188.85,77.08,1314.22,Activo
4-721-985 DV 88,5/1/2024,PE-81-376,Empleado_Agr_17,Gerente,Logistica,Indefinido,5/15/2023,2819.03,274.86,345.33,140.95,2403.22,Activo
4-721-985 DV 88,5/1/2024,PE-69-566,Empleado_Agr_18,Analista,Finanzas,Indefinido,5/15/2023,2838.12,276.72,347.67,141.91,2419.5,Activo
4-721-985 DV 88,5/1/2024,PE-37-679,Empleado_Agr_19,Coordinador,Tecnologia,Temporal,5/15/2023,2176.4,212.2,266.61,108.82,1855.38,Activo
4-721-985 DV 88,5/1/2024,PE-20-571,Empleado_Agr_20,Operario,Finanzas,Temporal,5/15/2023,1164.45,113.53,142.64,58.22,992.69,Activo
4-721-985 DV 88,5/1/2024,PE-80-756,Empleado_Agr_21,Supervisor,Finanzas,Temporal,5/15/2023,854.88,83.35,104.72,0,771.53,Activo
4-721-985 DV 88,5/1/2024,PE-17-924,Empleado_Agr_22,Analista,Ventas,Indefinido,5/15/2023,2622.78,255.72,321.29,131.14,2235.92,Activo
4-721-985 DV 88,5/1/2024,PE-63-399,Empleado_Agr_23,Analista,Operaciones,Por Obra,5/15/2023,2009.63,195.94,246.18,100.48,1713.21,Activo
4-721-985 DV 88,5/1/2024,PE-39-210,Empleado_Agr_24,Supervisor,Logistica,Por Obra,5/15/2023,1022.19,99.66,125.22,0,922.53,Activo
4-721-985 DV 88,5/1/2024,PE-53-139,Empleado_Agr_25,Coordinador,Ventas,Por Obra,5/15/2023,3126.2,304.8,382.96,156.31,2665.09,Activo
4-721-985 DV 88,5/1/2024,PE-95-506,Empleado_Agr_26,Coordinador,Ventas,Temporal,5/15/2023,2383.29,232.37,291.95,119.16,2031.75,Activo
4-721-985 DV 88,5/1/2024,PE-37-958,Empleado_Agr_27,Analista,Ventas,Temporal,5/15/2023,1404.89,136.98,172.1,70.24,1197.67,Activo
4-721-985 DV 88,5/1/2024,PE-11-554,Empleado_Agr_28,Operario,Ventas,Indefinido,5/15/2023,1763.36,171.93,216.01,88.17,1503.27,Activo
4-721-985 DV 88,5/1/2024,PE-15-431,Empleado_Agr_29,Operario,Finanzas,Indefinido,5/15/2023,1553.72,151.49,190.33,77.69,1324.55,Activo
4-721-985 DV 88,5/1/2024,PE-45-856,Empleado_Agr_30,Operario,Finanzas,Por Obra,5/15/2023,884.89,86.28,108.4,0,798.62,Activo
15523-2-65342 DV 45,6/1/2024,PE-93-886,Empleado_Inv_1,Operario,Operaciones,Temporal,5/15/2023,2341.83,228.33,286.87,117.09,1996.41,Activo
15523-2-65342 DV 45,6/1/2024,PE-64-774,Empleado_Inv_2,Gerente,Finanzas,Indefinido,5/15/2023,2638.24,257.23,323.18,131.91,2249.1,Activo
15523-2-65342 DV 45,6/1/2024,PE-91-349,Empleado_Inv_3,Coordinador,Finanzas,Temporal,5/15/2023,3159.24,308.03,387.01,157.96,2693.25,Activo
15523-2-65342 DV 45,6/1/2024,PE-67-506,Empleado_Inv_4,Coordinador,Operaciones,Por Obra,5/15/2023,2685.69,261.85,329,134.28,2289.55,Activo
15523-2-65342 DV 45,6/1/2024,PE-48-947,Empleado_Inv_5,Operario,Finanzas,Por Obra,5/15/2023,2973.6,289.93,364.27,148.68,2535,Activo
15523-2-65342 DV 45,6/1/2024,PE-16-966,Empleado_Inv_6,Supervisor,Operaciones,Por Obra,5/15/2023,,126.04,158.35,64.63,1102,Activo
15523-2-65342 DV 45,6/1/2024,PE-92-985,Empleado_Inv_7,Gerente,Tecnologia,Indefinido,5/15/2023,946.16,92.25,115.91,0,853.91,Activo
15523-2-65342 DV 45,6/1/2024,PE-19-511,Empleado_Inv_8,Operario,Ventas,Indefinido,5/15/2023,1019.72,99.42,124.92,0,920.3,Activo
15523-2-65342 DV 45,6/1/2024,PE-95-147,Empleado_Inv_9,Coordinador,Finanzas,Por Obra,5/15/2023,1604.86,156.47,196.6,80.24,1368.14,Activo
15523-2-65342 DV 45,6/1/2024,PE-40-168,Empleado_Inv_10,Coordinador,Tecnologia,Indefinido,5/15/2023,919.35,89.64,112.62,0,829.72,Activo
15523-2-65342 DV 45,6/1/2024,PE-48-101,Empleado_Inv_11,Gerente,Ventas,Temporal,5/15/2023,2709.45,264.17,331.91,135.47,2309.81,Activo
15523-2-65342 DV 45,6/1/2024,PE-86-890,Empleado_Inv_12,Analista,Tecnologia,Temporal,5/15/2023,,123.57,155.26,63.37,1080.48,Activo
15523-2-65342 DV 45,6/1/2024,PE-27-107,Empleado_Inv_13,Gerente,Logistica,Por Obra,5/15/2023,2690.48,262.32,329.58,134.52,2293.63,Activo
15523-2-65342 DV 45,6/1/2024,PE-18-501,Empleado_Inv_14,Operario,Finanzas,Indefinido,5/15/2023,1985.49,193.59,243.22,99.27,1692.63,Activo
8-842-1324 DV 12,6/1/2024,PE-32-835,Empleado_Tec_1,Operario,Operaciones,Por Obra,5/15/2023,2475.23,241.33,303.22,123.76,2110.13,Activo
8-842-1324 DV 12,6/1/2024,PE-37-866,Empleado_Tec_2,Coordinador,Ventas,Indefinido,5/15/2023,1542.26,150.37,188.93,77.11,1314.78,Activo
8-842-1324 DV 12,6/1/2024,PE-78-783,Empleado_Tec_3,Analista,Logistica,Por Obra,5/15/2023,1438.09,140.21,176.17,71.9,1225.97,Activo
8-842-1324 DV 12,6/1/2024,PE-80-132,Empleado_Tec_4,Gerente,Operaciones,Indefinido,5/15/2023,884.62,86.25,108.37,0,798.37,Activo
8-842-1324 DV 12,6/1/2024,PE-26-665,Empleado_Tec_5,Analista,Tecnologia,Temporal,5/15/2023,1214.46,118.41,148.77,60.72,1035.33,Activo
8-842-1324 DV 12,6/1/2024,PE-94-582,Empleado_Tec_6,Gerente,Operaciones,Indefinido,5/15/2023,2707.49,263.98,331.67,135.37,2308.13,Activo
8-842-1324 DV 12,6/1/2024,PE-82-384,Empleado_Tec_7,Operario,Finanzas,Por Obra,5/15/2023,3127.18,304.9,383.08,156.36,2665.92,Activo
